Date,Week,TransType,Player,Position,Team,From,To,By,TransCosts
2020-09-22 05:54:00,3,Lineup,Emmanuel Sanders,WR,NO,R/W/T,BN,Liam via Mobile Device,
2020-09-22 05:54:00,3,Lineup,Joshua Kelley,RB,LAC,BN,R/W/T,Liam via Mobile Device,
2020-09-22 06:12:00,3,Lineup,Sammy Watkins,WR,KC,WR,BN,Matt,
2020-09-22 06:12:00,3,Lineup,Keenan Allen,WR,LAC,BN,WR,Matt,
2020-09-22 08:15:00,3,Lineup,Nyheim Hines,RB,IND,RB,BN,Sam via Mobile Device,
2020-09-22 08:15:00,3,Lineup,James Robinson,RB,JAX,BN,RB,Sam via Mobile Device,
2020-09-22 08:16:00,3,Lineup,Scott Miller,WR,TB,R/W/T,BN,Sam via Mobile Device,
2020-09-22 08:16:00,3,Lineup,DeVante Parker,WR,MIA,BN,R/W/T,Sam via Mobile Device,
2020-09-22 12:16:00,3,Lineup,George Kittle,TE,SF,BN,TE,Matt,
2020-09-22 12:16:00,3,Lineup,Evan Engram,TE,NYG,TE,BN,Matt,
2020-09-22 12:17:00,3,Lineup,Saquon Barkley,RB,NYG,RB,RES,f,
2020-09-22 15:01:00,3,Lineup,Parris Campbell,WR,IND,BN,RES,Liam via Mobile Device,
2020-09-22 17:18:00,3,Lineup,T.Y. Hilton,WR,IND,WR,BN,Jake,
2020-09-22 17:18:00,3,Lineup,Robby Anderson,WR,CAR,BN,WR,Jake,
2020-09-23 00:39:00,3,Add,Devonta Freeman,RB,NYG,Waivers,Eatin W's,Graham,37 pts
2020-09-23 00:39:00,3,Drop,Marquez Valdes-Scantling,WR,GB,Eatin W's,Waivers,Graham,
2020-09-23 00:39:00,3,Add,Mike Davis,RB,CAR,Waivers,The Wet Market Pangolins,Jake,28 pts
2020-09-23 00:39:00,3,Drop,T.Y. Hilton,WR,IND,The Wet Market Pangolins,Waivers,Jake,
2020-09-23 00:39:00,3,Add,Wayne Gallman,RB,NYG,Waivers,The Longest Yard,Lucas,24 pts
2020-09-23 00:39:00,3,Drop,Drew Brees,QB,NO,The Longest Yard,Waivers,Lucas,
2020-09-23 00:39:00,3,Add,Jonnu Smith,TE,TEN,Waivers,Triple Crown,Nolan,21 pts
2020-09-23 00:39:00,3,Add,Darrell Henderson,RB,LA,Waivers,Do it for George,Matt,13 pts
2020-09-23 00:39:00,3,Drop,Sammy Watkins,WR,KC,Do it for George,Waivers,Matt,
2020-09-23 00:39:00,3,Add,Russell Gage,WR,ATL,Waivers,Triple Crown,Nolan,12 pts
2020-09-23 00:39:00,3,Drop,Bryan Edwards,WR,LV,Triple Crown,Waivers,Nolan,
2020-09-23 00:39:00,3,Add,Corey Davis,WR,TEN,Waivers,Fantasy Football Team,Liam,6 pts
2020-09-23 00:39:00,3,Add,Rodrigo Blankenship,K,IND,Waivers,The Wet Market Pangolins,Jake,3 pts
2020-09-23 00:39:00,3,Drop,Jason Myers,K,SEA,The Wet Market Pangolins,Waivers,Jake,
2020-09-23 00:39:00,3,Add,Keelan Cole,WR,JAX,Waivers,Fantasy Football Team,Liam,2 pts
2020-09-23 00:39:00,3,Drop,New Orleans Saints DEF,DEF,NO,Gronk's New Groove,Waivers,Sam,
2020-09-23 00:39:00,3,Drop,O.J. Howard,TE,TB,Triple Crown,Waivers,Nolan,
2020-09-23 00:39:00,3,Add,Indianapolis Colts DEF,DEF,IND,Waivers,Gronk's New Groove,Sam,3 pts
2020-09-23 04:09:00,3,Lineup,James Conner,RB,PIT,BN,RB,Graham,
2020-09-23 04:09:00,3,Lineup,Zack Moss,RB,BUF,RB,BN,Graham,
2020-09-23 04:59:00,3,Lineup,Jonnu Smith,TE,TEN,BN,TE,Nolan via Mobile Device,
2020-09-23 05:26:00,3,Lineup,Indianapolis Colts DEF,DEF,IND,BN,DEF,Sam via Mobile Device,
2020-09-23 06:33:00,3,Lineup,Rodrigo Blankenship,K,IND,BN,K,Jake,
2020-09-23 09:57:00,3,Add,Dion Lewis,RB,NYG,Free Agents,Tight Ends Spread Sheets,f,
2020-09-23 09:59:00,3,Lineup,N'Keal Harry,WR,NE,BN,WR,f,
2020-09-23 09:59:00,3,Lineup,Preston Williams,WR,MIA,WR,BN,f,
2020-09-23 09:59:00,3,Lineup,Dion Lewis,RB,NYG,BN,RB,f,
2020-09-23 10:22:00,3,Drop,Josh Lambo,K,JAX,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-23 10:22:00,3,Add,Daniel Carlson,K,LV,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-23 12:31:00,3,Add,Chase Claypool,WR,PIT,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-09-23 12:31:00,3,Drop,Scott Miller,WR,TB,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-09-23 13:09:00,3,Add,Laviska Shenault Jr.,WR,JAX,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-23 13:09:00,3,Drop,Benny Snell,RB,PIT,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-23 13:10:00,3,Lineup,Daniel Carlson,K,LV,BN,K,Nolan via Mobile Device,
2020-09-23 18:45:00,3,Lineup,Diontae Johnson,WR,PIT,BN,WR,Graham via Mobile Device,
2020-09-23 18:45:00,3,Lineup,Jarvis Landry,WR,CLE,WR,BN,Graham via Mobile Device,
2020-09-24 00:31:00,3,Trade,David Johnson,RB,HOU,Do it for George,Tight Ends Spread Sheets,Matt,
2020-09-24 00:31:00,3,Trade,Jerick McKinnon,RB,SF,Do it for George,Tight Ends Spread Sheets,Matt,
2020-09-24 00:31:00,3,Trade,Allen Robinson,WR,CHI,Tight Ends Spread Sheets,Do it for George,Matt,
2020-09-24 00:31:00,3,Trade,Le'Veon Bell,RB,KC,Tight Ends Spread Sheets,Do it for George,Matt,
2020-09-24 04:11:00,3,Lineup,Diontae Johnson,WR,PIT,WR,R/W/T,Graham,
2020-09-24 04:11:00,3,Lineup,Calvin Ridley,WR,ATL,R/W/T,WR,Graham,
2020-09-24 07:08:00,3,Lineup,Marquise Brown,WR,BAL,WR,R/W/T,Matt,
2020-09-24 07:08:00,3,Lineup,Le'Veon Bell,RB,KC,BN,RES,Matt,
2020-09-24 07:08:00,3,Lineup,Allen Robinson,WR,CHI,BN,WR,Matt,
2020-09-24 07:08:00,3,Lineup,Joe Mixon,RB,CIN,RB,BN,Matt,
2020-09-24 07:08:00,3,Lineup,Clyde Edwards-Helaire,RB,KC,R/W/T,RB,Matt,
2020-09-24 07:09:00,3,Add,Adam Humphries,WR,TEN,Free Agents,Do it for George,Matt,
2020-09-24 08:41:00,3,Lineup,Robert Woods,WR,LA,WR,R/W/T,Sam via Mobile Device,
2020-09-24 08:41:00,3,Lineup,DeVante Parker,WR,MIA,R/W/T,WR,Sam via Mobile Device,
2020-09-24 10:50:00,3,Lineup,Corey Davis,WR,TEN,BN,WR,Liam via Mobile Device,
2020-09-24 10:50:00,3,Lineup,Steven Sims,WR,WAS,WR,BN,Liam via Mobile Device,
2020-09-24 12:02:00,3,Lineup,D.J. Chark,WR,JAX,WR,BN,Nolan via Mobile Device,
2020-09-24 12:38:00,3,Lineup,Mike Davis,RB,CAR,BN,R/W/T,Jake,
2020-09-24 12:38:00,3,Lineup,Kareem Hunt,RB,CLE,R/W/T,BN,Jake,
2020-09-24 13:16:00,3,Drop,Phillip Lindsay,RB,DEN,Tight Ends Spread Sheets,Waivers,f,
2020-09-24 13:17:00,3,Lineup,Jerick McKinnon,RB,SF,BN,RB,f,
2020-09-24 13:17:00,3,Lineup,David Johnson,RB,HOU,BN,RB,f,
2020-09-24 13:17:00,3,Lineup,Dion Lewis,RB,NYG,RB,BN,f,
2020-09-24 13:17:00,3,Lineup,Boston Scott,RB,PHI,RB,BN,f,
2020-09-24 13:17:00,3,Lineup,Henry Ruggs III,WR,LV,BN,WR,f,
2020-09-25 00:29:00,3,Add,T.Y. Hilton,WR,IND,Waivers,Do it for George,Matt,14 pts
2020-09-25 00:29:00,3,Drop,Anthony Miller,WR,CHI,Do it for George,Waivers,Matt,
2020-09-25 10:42:00,3,Lineup,Robert Woods,WR,LA,R/W/T,BN,Sam via Mobile Device,
2020-09-25 10:42:00,3,Lineup,Kenny Golladay,WR,DET,BN,R/W/T,Sam via Mobile Device,
2020-09-25 10:44:00,3,Lineup,Robert Woods,WR,LA,BN,R/W/T,Sam via Mobile Device,
2020-09-25 10:44:00,3,Lineup,Kenny Golladay,WR,DET,R/W/T,BN,Sam via Mobile Device,
2020-09-25 13:15:00,3,Lineup,Evan Engram,TE,NYG,BN,TE,Matt,
2020-09-25 13:15:00,3,Lineup,George Kittle,TE,SF,TE,BN,Matt,
2020-09-25 14:02:00,3,Lineup,Malcolm Brown,RB,LA,BN,R/W/T,Liam,
2020-09-25 14:02:00,3,Lineup,Joshua Kelley,RB,LAC,R/W/T,BN,Liam,
2020-09-25 16:01:00,3,Lineup,Davante Adams,WR,GB,WR,BN,Liam via Mobile Device,
2020-09-25 16:01:00,3,Lineup,Steven Sims,WR,WAS,BN,WR,Liam via Mobile Device,
2020-09-25 16:03:00,3,Lineup,Joshua Kelley,RB,LAC,BN,R/W/T,Liam via Mobile Device,
2020-09-25 16:03:00,3,Lineup,Malcolm Brown,RB,LA,R/W/T,BN,Liam via Mobile Device,
2020-09-25 16:03:00,3,Lineup,Malcolm Brown,RB,LA,BN,R/W/T,Liam via Mobile Device,
2020-09-25 16:03:00,3,Lineup,Joshua Kelley,RB,LAC,R/W/T,BN,Liam via Mobile Device,
2020-09-25 22:18:00,3,Lineup,Sterling Shepard,WR,NYG,BN,RES,Jess via Mobile Device,
2020-09-25 22:18:00,3,Add,Justin Herbert,QB,LAC,Free Agents,KaepernicksRevenge,Jess via Mobile Device,
2020-09-25 22:19:00,3,Lineup,Justin Herbert,QB,LAC,BN,QB,Jess via Mobile Device,
2020-09-25 22:19:00,3,Lineup,Carson Wentz,QB,PHI,QB,BN,Jess via Mobile Device,
2020-09-25 22:19:00,3,Lineup,Julio Jones,WR,ATL,WR,BN,Jess via Mobile Device,
2020-09-25 22:19:00,3,Lineup,Marvin Jones,WR,DET,BN,WR,Jess via Mobile Device,
2020-09-26 06:29:00,3,Lineup,Christian McCaffrey,RB,CAR,BN,RES,Lucas via Mobile Device,
2020-09-26 17:34:00,3,Add,Marquez Valdes-Scantling,WR,GB,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-09-26 17:34:00,3,Drop,Tarik Cohen,RB,CHI,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-09-26 17:40:00,3,Lineup,Steven Sims,WR,WAS,WR,BN,Liam via Mobile Device,
2020-09-26 17:40:00,3,Lineup,Marquez Valdes-Scantling,WR,GB,BN,WR,Liam via Mobile Device,
2020-09-26 21:54:00,3,Add,Ryan Tannehill,QB,TEN,Free Agents,Do it for George,Matt,
2020-09-26 21:54:00,3,Drop,Adam Humphries,WR,TEN,Do it for George,Waivers,Matt,
2020-09-27 07:26:00,3,Lineup,Russell Gage,WR,ATL,BN,WR,Nolan via Mobile Device,
2020-09-27 07:37:00,3,Lineup,CeeDee Lamb,WR,DAL,BN,R/W/T,Kevin via Mobile Device,
2020-09-27 07:37:00,3,Lineup,Ronald Jones,RB,TB,R/W/T,BN,Kevin via Mobile Device,
2020-09-27 09:39:00,3,Add,Golden Tate,WR,NYG,Free Agents,The Longest Yard,Lucas,
2020-09-29 06:25:00,4,Lineup,DeVante Parker,WR,MIA,WR,BN,Sam via Mobile Device,
2020-09-29 06:25:00,4,Lineup,Kenny Golladay,WR,DET,BN,WR,Sam via Mobile Device,
2020-09-29 07:30:00,4,Lineup,Darrell Henderson,RB,LA,BN,R/W/T,Matt,
2020-09-29 07:30:00,4,Lineup,Marquise Brown,WR,BAL,R/W/T,BN,Matt,
2020-09-29 07:40:00,4,Lineup,Evan Engram,TE,NYG,TE,BN,Matt,
2020-09-29 07:40:00,4,Lineup,George Kittle,TE,SF,BN,TE,Matt,
2020-09-29 08:32:00,4,Lineup,Mark Ingram,RB,BAL,RB,BN,Jess via Mobile Device,
2020-09-29 08:32:00,4,Lineup,David Montgomery,RB,CHI,BN,RB,Jess via Mobile Device,
2020-09-29 14:36:00,4,Lineup,Dak Prescott,QB,DAL,BN,QB,f,
2020-09-29 14:36:00,4,Lineup,Cam Newton,QB,NE,QB,BN,f,
2020-09-29 14:36:00,4,Lineup,Preston Williams,WR,MIA,BN,WR,f,
2020-09-29 14:36:00,4,Lineup,Henry Ruggs III,WR,LV,WR,BN,f,
2020-09-29 16:05:00,4,Lineup,DeVante Parker,WR,MIA,BN,WR,Sam via Mobile Device,
2020-09-29 16:05:00,4,Lineup,Terry McLaurin,WR,WAS,WR,BN,Sam via Mobile Device,
2020-09-29 17:48:00,4,Lineup,Marquez Valdes-Scantling,WR,GB,WR,BN,Liam via Mobile Device,
2020-09-29 17:48:00,4,Lineup,Davante Adams,WR,GB,BN,WR,Liam via Mobile Device,
2020-09-30 00:58:00,4,Add,Justin Jefferson,WR,MIN,Waivers,The Longest Yard,Lucas,23 pts
2020-09-30 00:58:00,4,Add,Denver Broncos DEF,DEF,DEN,Waivers,Fantasy Football Team,Liam,1 pts
2020-09-30 00:58:00,4,Drop,Buffalo Bills DEF,DEF,BUF,Fantasy Football Team,Waivers,Liam,
2020-09-30 00:58:00,4,Add,Greg Zuerlein,K,DAL,Waivers,Fantasy Football Team,Liam,0 pts
2020-09-30 00:58:00,4,Drop,Ryan Tannehill,QB,TEN,Do it for George,Waivers,Matt,
2020-09-30 00:58:00,4,Add,Ryan Fitzpatrick,QB,MIA,Waivers,Do it for George,Matt,0 pts
2020-09-30 00:58:00,4,Drop,Christian Kirk,WR,ARI,The Longest Yard,Waivers,Lucas,
2020-09-30 00:58:00,4,Add,Carlos Hyde,RB,SEA,Waivers,The Longest Yard,Lucas,12 pts
2020-09-30 00:58:00,4,Drop,Golden Tate,WR,NYG,The Longest Yard,Waivers,Lucas,
2020-09-30 00:58:00,4,Drop,Younghoe Koo,K,ATL,Fantasy Football Team,Waivers,Liam,
2020-09-30 05:11:00,4,Drop,Laviska Shenault Jr.,WR,JAX,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-30 05:11:00,4,Add,Brian Hill,RB,ATL,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-30 07:27:00,4,Lineup,Ryan Fitzpatrick,QB,MIA,BN,QB,Matt via Mobile Device,
2020-09-30 07:27:00,4,Lineup,Matt Ryan,QB,ATL,QB,BN,Matt via Mobile Device,
2020-09-30 07:45:00,4,Lineup,Greg Zuerlein,K,DAL,BN,K,Liam via Mobile Device,
2020-09-30 07:45:00,4,Lineup,Denver Broncos DEF,DEF,DEN,BN,DEF,Liam via Mobile Device,
2020-09-30 08:46:00,4,Lineup,Chris Carson,RB,SEA,RB,BN,Nolan via Mobile Device,
2020-09-30 08:46:00,4,Lineup,Leonard Fournette,RB,TB,BN,RB,Nolan via Mobile Device,
2020-09-30 09:42:00,4,Drop,Giovani Bernard,RB,CIN,Triple Crown,Waivers,Nolan via Mobile Device,
2020-09-30 09:42:00,4,Add,Logan Thomas,TE,WAS,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-09-30 13:23:00,4,Lineup,Julian Edelman,WR,NE,WR,BN,Matt via Mobile Device,
2020-09-30 13:23:00,4,Lineup,Marquise Brown,WR,BAL,BN,WR,Matt via Mobile Device,
2020-09-30 13:24:00,4,Lineup,Marquise Brown,WR,BAL,WR,BN,Matt via Mobile Device,
2020-09-30 13:24:00,4,Lineup,Julian Edelman,WR,NE,BN,WR,Matt via Mobile Device,
2020-09-30 15:50:00,4,Lineup,Dallas Goedert,TE,PHI,BN,RES,Lucas via Mobile Device,
2020-09-30 15:51:00,4,Lineup,Chris Godwin,WR,TB,WR,BN,Lucas via Mobile Device,
2020-09-30 15:51:00,4,Lineup,Justin Jefferson,WR,MIN,BN,WR,Lucas via Mobile Device,
2020-09-30 15:53:00,4,Add,Brandon Aiyuk,WR,SF,Free Agents,The Longest Yard,Lucas via Mobile Device,
2020-10-01 07:58:00,4,Lineup,Marquise Brown,WR,BAL,BN,WR,Matt,
2020-10-01 07:58:00,4,Lineup,Julian Edelman,WR,NE,WR,BN,Matt,
2020-10-01 08:18:00,4,Add,Tee Higgins,WR,CIN,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-10-01 08:18:00,4,Drop,Chase Claypool,WR,PIT,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-10-01 08:32:00,4,Lineup,Malcolm Brown,RB,LA,R/W/T,BN,Liam via Mobile Device,
2020-10-01 08:32:00,4,Lineup,Keelan Cole,WR,JAX,BN,R/W/T,Liam via Mobile Device,
2020-10-01 09:49:00,4,Lineup,Joe Mixon,RB,CIN,BN,R/W/T,Matt,
2020-10-01 09:49:00,4,Lineup,Darrell Henderson,RB,LA,R/W/T,BN,Matt,
2020-10-01 13:08:00,4,Lineup,Corey Davis,WR,TEN,WR,R/W/T,Liam via Mobile Device,
2020-10-01 13:08:00,4,Lineup,Keelan Cole,WR,JAX,R/W/T,WR,Liam via Mobile Device,
2020-10-01 13:10:00,4,Lineup,Corey Davis,WR,TEN,R/W/T,BN,Liam via Mobile Device,
2020-10-01 13:10:00,4,Lineup,Emmanuel Sanders,WR,NO,BN,R/W/T,Liam via Mobile Device,
2020-10-01 14:35:00,4,Add,Sammy Watkins,WR,KC,Free Agents,Fantasy Football Team,Liam via Mobile Device,
2020-10-01 14:35:00,4,Drop,Keelan Cole,WR,JAX,Fantasy Football Team,Waivers,Liam via Mobile Device,
2020-10-01 14:35:00,4,Lineup,Sammy Watkins,WR,KC,BN,WR,Liam via Mobile Device,
2020-10-01 15:36:00,4,Lineup,Melvin Gordon,RB,DEN,R/W/T,RB,Jess via Mobile Device,
2020-10-01 15:36:00,4,Lineup,Derrick Henry,RB,TEN,RB,R/W/T,Jess via Mobile Device,
2020-10-01 17:12:00,4,Lineup,Logan Thomas,TE,WAS,BN,TE,Nolan via Mobile Device,
2020-10-01 17:12:00,4,Lineup,Jonnu Smith,TE,TEN,TE,BN,Nolan via Mobile Device,
2020-10-01 17:13:00,4,Add,Mason Crosby,K,GB,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-10-01 17:13:00,4,Drop,Daniel Carlson,K,LV,Triple Crown,Waivers,Nolan via Mobile Device,
2020-10-01 17:13:00,4,Lineup,Mason Crosby,K,GB,BN,K,Nolan via Mobile Device,
2020-10-01 17:14:00,4,Lineup,Russell Gage,WR,ATL,WR,BN,Nolan via Mobile Device,
2020-10-01 17:14:00,4,Lineup,D.J. Chark,WR,JAX,BN,WR,Nolan via Mobile Device,
2020-10-01 17:14:00,4,Lineup,D.J. Chark,WR,JAX,WR,BN,Nolan via Mobile Device,
2020-10-01 17:14:00,4,Lineup,Russell Gage,WR,ATL,BN,WR,Nolan via Mobile Device,
2020-10-01 17:15:00,4,Lineup,Russell Gage,WR,ATL,WR,BN,Nolan via Mobile Device,
2020-10-01 17:15:00,4,Lineup,D.J. Chark,WR,JAX,BN,WR,Nolan via Mobile Device,
2020-10-01 17:15:00,4,Lineup,Mike Evans,WR,TB,WR,BN,Nolan via Mobile Device,
2020-10-01 17:15:00,4,Lineup,Will Fuller,WR,HOU,BN,WR,Nolan via Mobile Device,
2020-10-01 17:15:00,4,Lineup,Leonard Fournette,RB,TB,RB,BN,Nolan via Mobile Device,
2020-10-01 17:16:00,4,Lineup,Kenyan Drake,RB,ARI,R/W/T,BN,Nolan via Mobile Device,
2020-10-01 17:16:00,4,Lineup,Chris Carson,RB,SEA,BN,RB,Nolan via Mobile Device,
2020-10-01 17:53:00,4,Lineup,John Brown,WR,BUF,R/W/T,BN,Lucas via Mobile Device,
2020-10-01 17:53:00,4,Lineup,Brandon Aiyuk,WR,SF,BN,R/W/T,Lucas via Mobile Device,
2020-10-01 18:01:00,4,Lineup,Devonta Freeman,RB,NYG,BN,RB,Graham via Mobile Device,
2020-10-01 18:01:00,4,Lineup,James Conner,RB,PIT,RB,BN,Graham via Mobile Device,
2020-10-01 21:14:00,4,Lineup,Michael Thomas,WR,NO,BN,WR,Jake,
2020-10-01 21:14:00,4,Lineup,Allen Lazard,WR,GB,WR,BN,Jake,
2020-10-01 21:15:00,4,Lineup,Deshaun Watson,QB,HOU,QB,BN,Jake,
2020-10-01 21:15:00,4,Lineup,Joe Burrow,QB,CIN,BN,QB,Jake,
2020-10-01 21:20:00,4,Lineup,Darrell Henderson,RB,LA,BN,R/W/T,Matt,
2020-10-01 21:20:00,4,Lineup,Joe Mixon,RB,CIN,R/W/T,BN,Matt,
2020-10-01 21:24:00,4,Lineup,Mark Ingram,RB,BAL,BN,R/W/T,Jess via Mobile Device,
2020-10-01 21:24:00,4,Lineup,Derrick Henry,RB,TEN,R/W/T,BN,Jess via Mobile Device,
2020-10-01 21:24:00,4,Lineup,Julio Jones,WR,ATL,BN,WR,Jess via Mobile Device,
2020-10-01 21:24:00,4,Lineup,JuJu Smith-Schuster,WR,PIT,WR,BN,Jess via Mobile Device,
2020-10-01 21:25:00,4,Lineup,Jared Cook,TE,NO,TE,BN,Jess via Mobile Device,
2020-10-01 21:25:00,4,Lineup,Austin Hooper,TE,CLE,BN,TE,Jess via Mobile Device,
2020-10-01 21:30:00,4,Lineup,Marquise Brown,WR,BAL,WR,BN,Matt,
2020-10-01 21:30:00,4,Lineup,Julian Edelman,WR,NE,BN,WR,Matt,
2020-10-02 00:25:00,4,Add,Laviska Shenault Jr.,WR,JAX,Waivers,Fantasy Football Team,Liam,4 pts
2020-10-02 00:25:00,4,Trade,Mike Evans,WR,TB,Triple Crown,Eatin W's,Nolan,
2020-10-02 00:25:00,4,Trade,Kenyan Drake,RB,ARI,Triple Crown,Eatin W's,Nolan,
2020-10-02 00:25:00,4,Trade,Ezekiel Elliott,RB,DAL,Eatin W's,Triple Crown,Nolan,
2020-10-02 00:25:00,4,Drop,D'Andre Swift,RB,DET,Fantasy Football Team,Waivers,Liam,
2020-10-02 00:25:00,4,Drop,Chris Boswell,K,PIT,Eatin W's,Waivers,Nolan,
2020-10-02 03:30:00,4,Lineup,Mike Evans,WR,TB,BN,R/W/T,Graham via Mobile Device,
2020-10-02 03:30:00,4,Lineup,Diontae Johnson,WR,PIT,R/W/T,BN,Graham via Mobile Device,
2020-10-02 03:30:00,4,Lineup,Kenyan Drake,RB,ARI,BN,RB,Graham via Mobile Device,
2020-10-02 07:36:00,4,Lineup,Matt Ryan,QB,ATL,BN,QB,Matt via Mobile Device,
2020-10-02 07:36:00,4,Lineup,Ryan Fitzpatrick,QB,MIA,QB,BN,Matt via Mobile Device,
2020-10-02 08:29:00,4,Lineup,Ezekiel Elliott,RB,DAL,BN,R/W/T,Nolan via Mobile Device,
2020-10-02 08:33:00,4,Add,Randall Cobb,WR,HOU,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-10-02 11:33:00,4,Add,Cordarrelle Patterson,WR,CHI,Free Agents,Gronk's New Groove,Sam via Mobile Device,
2020-10-02 11:33:00,4,Drop,Tee Higgins,WR,CIN,Gronk's New Groove,Waivers,Sam via Mobile Device,
2020-10-03 06:12:00,4,Lineup,Brandin Cooks,WR,HOU,BN,WR,Jake,
2020-10-03 06:12:00,4,Lineup,Michael Thomas,WR,NO,WR,BN,Jake,
2020-10-03 09:23:00,4,Add,Los Angeles Chargers DEF,DEF,LAC,Free Agents,The Wet Market Pangolins,Jake,
2020-10-03 09:23:00,4,Drop,Allen Lazard,WR,GB,The Wet Market Pangolins,Waivers,Jake,
2020-10-03 09:24:00,4,Lineup,Los Angeles Chargers DEF,DEF,LAC,BN,DEF,Jake,
2020-10-03 09:24:00,4,Lineup,New England Patriots DEF,DEF,NE,DEF,BN,Jake,
2020-10-03 09:47:00,4,Lineup,Clyde Edwards-Helaire,RB,KC,RB,R/W/T,Matt,
2020-10-03 09:47:00,4,Lineup,Darrell Henderson,RB,LA,R/W/T,RB,Matt,
2020-10-03 10:27:00,4,Lineup,Sammy Watkins,WR,KC,WR,BN,Liam via Mobile Device,
2020-10-03 10:27:00,4,Lineup,Laviska Shenault Jr.,WR,JAX,BN,WR,Liam via Mobile Device,
2020-10-03 10:28:00,4,Lineup,Sammy Watkins,WR,KC,BN,R/W/T,Liam via Mobile Device,
2020-10-03 10:28:00,4,Lineup,Emmanuel Sanders,WR,NO,R/W/T,BN,Liam via Mobile Device,
2020-10-03 13:49:00,4,Lineup,Joe Mixon,RB,CIN,BN,RB,Matt,
2020-10-03 13:49:00,4,Lineup,Darrell Henderson,RB,LA,RB,R/W/T,Matt,
2020-10-03 13:49:00,4,Lineup,Clyde Edwards-Helaire,RB,KC,R/W/T,BN,Matt,
2020-10-03 15:00:00,4,Lineup,Julian Edelman,WR,NE,WR,BN,Matt,
2020-10-03 15:00:00,4,Lineup,Marquise Brown,WR,BAL,BN,WR,Matt,
2020-10-03 15:55:00,4,Add,Giovani Bernard,RB,CIN,Free Agents,Triple Crown,Nolan via Mobile Device,
2020-10-03 15:55:00,4,Drop,Brian Hill,RB,ATL,Triple Crown,Waivers,Nolan via Mobile Device,
2020-10-03 16:07:00,4,Lineup,Tyreek Hill,WR,KC,WR,R/W/T,Graham via Mobile Device,
2020-10-03 16:07:00,4,Lineup,Mike Evans,WR,TB,R/W/T,WR,Graham via Mobile Device,
2020-10-03 17:08:00,4,Lineup,Patrick Mahomes,QB,KC,QB,BN,Kevin via Mobile Device,
2020-10-03 17:08:00,4,Lineup,Jared Goff,QB,LA,BN,QB,Kevin via Mobile Device,
2020-10-03 17:08:00,4,Drop,Mike Gesicki,TE,MIA,ganggreen215,Waivers,Kevin via Mobile Device,
2020-10-03 17:08:00,4,Add,Jared Goff,QB,LA,Free Agents,ganggreen215,Kevin via Mobile Device,
2020-10-03 17:10:00,4,Lineup,Seattle Seahawks DEF,DEF,SEA,BN,DEF,Kevin via Mobile Device,
2020-10-03 17:10:00,4,Drop,Minnesota Vikings DEF,DEF,MIN,ganggreen215,Waivers,Kevin via Mobile Device,
2020-10-03 17:10:00,4,Add,Seattle Seahawks DEF,DEF,SEA,Free Agents,ganggreen215,Kevin via Mobile Device,
2020-10-03 17:21:00,4,Trade,Jarvis Landry,WR,CLE,Eatin W's,ganggreen215,Jake,
2020-10-03 17:21:00,4,Drop,DeSean Jackson,WR,PHI,ganggreen215,Waivers,Jake,
2020-10-03 17:21:00,4,Trade,Jonathan Taylor,RB,IND,ganggreen215,Eatin W's,Jake,
2020-10-03 17:21:00,4,Trade,James Conner,RB,PIT,Eatin W's,ganggreen215,Jake,
2020-10-03 17:22:00,4,Lineup,Ronald Jones,RB,TB,BN,RB,Kevin via Mobile Device,
2020-10-03 17:24:00,4,Drop,Jake Elliott,K,PHI,ganggreen215,Waivers,Kevin via Mobile Device,
2020-10-03 17:24:00,4,Add,Daniel Carlson,K,LV,Free Agents,ganggreen215,Kevin via Mobile Device,
2020-10-03 17:24:00,4,Lineup,Daniel Carlson,K,LV,BN,K,Kevin via Mobile Device,
2020-10-03 17:43:00,4,Lineup,Clyde Edwards-Helaire,RB,KC,BN,R/W/T,Matt,
2020-10-03 17:43:00,4,Lineup,Joe Mixon,RB,CIN,RB,BN,Matt,
2020-10-03 17:43:00,4,Lineup,Darrell Henderson,RB,LA,R/W/T,RB,Matt,
2020-10-03 18:08:00,4,Lineup,Jared Goff,QB,LA,QB,BN,Kevin via Mobile Device,
2020-10-03 18:08:00,4,Lineup,Patrick Mahomes,QB,KC,BN,QB,Kevin via Mobile Device,
2020-10-03 20:27:00,4,Lineup,Devonta Freeman,RB,NYG,RB,BN,Graham via Mobile Device,
2020-10-03 20:27:00,4,Lineup,Jonathan Taylor,RB,IND,BN,RB,Graham via Mobile Device,
